Lat,Lon,,
19.107,95.507,,
19.150,95.840,,
19.192,96.173,,
19.233,96.506,,
19.272,96.840,,
19.311,97.174,,
19.349,97.509,,
19.386,97.843,,
19.422,98.178,,
19.457,98.513,,
19.491,98.849,,
19.524,99.184,,
19.556,99.520,,
19.587,99.856,,
19.617,100.192,,
19.646,100.529,,
19.674,100.865,,
19.701,101.202,,
19.727,101.539,,
19.752,101.876,,
19.776,102.213,,
19.799,102.551,,
19.821,102.888,,
19.842,103.226,,
19.862,103.564,,
19.880,103.902,,
19.898,104.240,,
19.915,104.578,,
19.931,104.916,,
19.946,105.255,,
19.960,105.593,,
19.972,105.932,,
19.984,106.271,,
19.995,106.610,,
20.005,106.948,,
20.013,107.287,,
20.021,107.626,,
20.028,107.965,,
20.033,108.304,,
20.038,108.643,,
20.041,108.983,,
20.044,109.322,,
20.045,109.661,,
20.046,110.000,,
20.045,110.339,,
20.044,110.678,,
20.041,111.017,,
20.038,111.357,,
20.033,111.696,,
20.028,112.035,,
20.021,112.374,,
20.013,112.713,,
20.005,113.052,,
19.995,113.390,,
19.984,113.729,,
19.972,114.068,,
19.960,114.407,,
19.946,114.745,,
19.931,115.084,,
19.915,115.422,,
19.898,115.760,,
19.880,116.098,,
19.862,116.436,,
19.842,116.774,,
19.821,117.112,,
19.799,117.449,,
19.776,117.787,,
19.752,118.124,,
19.727,118.461,,
19.701,118.798,,
19.674,119.135,,
19.646,119.471,,
19.617,119.808,,
19.587,120.144,,
19.556,120.480,,
19.524,120.816,,
19.491,121.151,,
19.457,121.487,,
19.422,121.822,,
19.386,122.157,,
19.349,122.491,,
19.311,122.826,,
19.272,123.160,,
19.233,123.494,,
19.192,123.827,,
19.150,124.160,,
19.107,124.493,,
19.063,124.826,,
19.018,125.159,,
18.972,125.491,,
18.925,125.823,,
18.877,126.154,,
18.829,126.485,,
18.779,126.816,,
18.728,127.147,,
18.676,127.477,,
18.624,127.807,,
18.570,128.137,,
18.516,128.466,,
18.460,128.795,,
18.404,129.123,,
18.346,129.451,,
18.288,129.779,,
18.228,130.106,,
18.168,130.433,,
18.107,130.760,,
18.045,131.086,,
17.981,131.412,,
17.917,131.737,,
17.852,132.062,,
17.786,132.387,,
17.719,132.711,,
17.652,133.035,,
17.583,133.358,,
17.513,133.681,,
17.443,134.003,,
17.371,134.325,,
17.299,134.647,,
17.226,134.968,,
17.151,135.288,,
17.076,135.608,,
17.000,135.928,,
16.923,136.247,,
16.846,136.566,,
16.767,136.884,,
16.687,137.202,,
16.607,137.519,,
16.525,137.836,,
16.831,82.079,,
16.913,82.397,,
16.993,82.715,,
17.073,83.034,,
17.152,83.353,,
17.230,83.672,,
17.308,83.992,,
17.384,84.313,,
17.460,84.634,,
17.534,84.955,,
17.608,85.277,,
17.680,85.600,,
17.752,85.922,,
17.823,86.246,,
17.893,86.570,,
17.962,86.894,,
18.030,87.218,,
18.097,87.543,,
18.164,87.869,,
18.229,88.195,,
18.293,88.521,,
18.357,88.848,,
18.419,89.175,,
18.481,89.503,,
18.541,89.831,,
18.601,90.159,,
18.659,90.488,,
18.717,90.817,,
18.774,91.146,,
18.830,91.476,,
18.884,91.806,,
18.938,92.137,,
18.991,92.468,,
19.043,92.799,,
19.094,93.131,,
19.144,93.463,,
19.193,93.795,,
19.241,94.127,,
19.288,94.460,,
19.334,94.793,,
19.379,95.127,,
19.423,95.461,,
19.466,95.795,,
19.509,96.129,,
19.550,96.464,,
19.590,96.799,,
19.629,97.134,,
19.667,97.469,,
19.704,97.805,,
19.740,98.141,,
19.775,98.477,,
19.810,98.813,,
19.843,99.150,,
19.875,99.487,,
19.906,99.824,,
19.936,100.161,,
19.965,100.498,,
19.993,100.836,,
20.020,101.174,,
20.046,101.512,,
20.071,101.850,,
20.096,102.188,,
20.119,102.527,,
20.141,102.866,,
20.162,103.204,,
20.182,103.543,,
20.200,103.882,,
20.218,104.222,,
20.235,104.561,,
20.251,104.900,,
20.266,105.240,,
20.280,105.579,,
20.293,105.919,,
20.305,106.259,,
20.315,106.599,,
20.325,106.939,,
20.334,107.279,,
20.341,107.619,,
20.348,107.959,,
20.354,108.299,,
20.358,108.639,,
20.362,108.979,,
20.365,109.320,,
20.366,109.660,,
20.367,110.000,,
20.366,110.340,,
20.365,110.680,,
20.362,111.021,,
20.358,111.361,,
20.354,111.701,,
20.348,112.041,,
20.341,112.381,,
20.334,112.721,,
20.325,113.061,,
20.315,113.401,,
20.305,113.741,,
20.293,114.081,,
20.280,114.421,,
20.266,114.760,,
20.251,115.100,,
20.235,115.439,,
20.218,115.778,,
20.200,116.118,,
20.182,116.457,,
20.162,116.796,,
20.141,117.134,,
20.119,117.473,,
20.096,117.812,,
20.071,118.150,,
20.046,118.488,,
20.020,118.826,,
19.993,119.164,,
19.965,119.502,,
19.936,119.839,,
19.906,120.176,,
19.875,120.513,,
19.843,120.850,,
19.810,121.187,,
19.775,121.523,,
19.740,121.859,,
19.704,122.195,,
19.667,122.531,,
19.629,122.866,,
19.590,123.201,,
19.550,123.536,,
19.509,123.871,,
19.466,124.205,,
19.423,124.539,,
19.379,124.873,,
19.334,125.207,,
19.288,125.540,,
19.241,125.873,,
19.193,126.205,,
19.144,126.537,,
19.094,126.869,,
19.043,127.201,,
18.991,127.532,,
18.938,127.863,,
18.884,128.194,,
18.830,128.524,,
18.774,128.854,,
18.717,129.183,,
18.659,129.512,,
18.601,129.841,,
18.541,130.169,,
18.481,130.497,,
18.419,130.825,,
18.357,131.152,,
18.293,131.479,,
18.229,131.805,,
18.164,132.131,,
18.097,132.457,,
18.030,132.782,,
17.962,133.106,,
17.893,133.430,,
17.823,133.754,,
17.752,134.078,,
17.680,134.400,,
17.608,134.723,,
17.534,135.045,,
17.460,135.366,,
17.384,135.687,,
17.308,136.008,,
17.230,136.328,,
17.152,136.647,,
17.073,136.966,,
16.993,137.285,,
16.913,137.603,,
16.831,137.921,,
17.137,81.994,,
17.219,82.312,,
17.300,82.631,,
17.380,82.951,,
17.460,83.271,,
17.538,83.591,,
17.616,83.912,,
17.692,84.233,,
17.768,84.555,,
17.843,84.878,,
17.917,85.201,,
17.990,85.524,,
18.062,85.848,,
18.133,86.172,,
18.203,86.497,,
18.273,86.822,,
18.341,87.148,,
18.409,87.474,,
18.475,87.800,,
18.541,88.127,,
18.605,88.454,,
18.669,88.782,,
18.732,89.110,,
18.793,89.439,,
18.854,89.767,,
18.914,90.097,,
18.973,90.427,,
19.031,90.757,,
19.088,91.087,,
19.144,91.418,,
19.199,91.749,,
19.253,92.081,,
19.306,92.413,,
19.359,92.745,,
19.410,93.077,,
19.460,93.410,,
19.509,93.744,,
19.557,94.077,,
19.605,94.411,,
19.651,94.745,,
19.696,95.080,,
19.740,95.415,,
19.784,95.750,,
19.826,96.085,,
19.867,96.421,,
19.908,96.757,,
19.947,97.093,,
19.985,97.429,,
20.022,97.766,,
20.059,98.103,,
20.094,98.440,,
20.128,98.778,,
20.162,99.115,,
20.194,99.453,,
20.225,99.791,,
20.255,100.130,,
20.285,100.468,,
20.313,100.807,,
20.340,101.146,,
20.366,101.485,,
20.391,101.824,,
20.415,102.163,,
20.439,102.503,,
20.461,102.843,,
20.482,103.183,,
20.502,103.523,,
20.521,103.863,,
20.539,104.203,,
20.556,104.543,,
20.572,104.884,,
20.587,105.224,,
20.601,105.565,,
20.613,105.906,,
20.625,106.247,,
20.636,106.588,,
20.646,106.929,,
20.655,107.270,,
20.662,107.611,,
20.669,107.952,,
20.675,108.293,,
20.679,108.635,,
20.683,108.976,,
20.686,109.317,,
20.687,109.659,,
20.688,110.000,,
20.687,110.341,,
20.686,110.683,,
20.683,111.024,,
20.679,111.365,,
20.675,111.707,,
20.669,112.048,,
20.662,112.389,,
20.655,112.730,,
20.646,113.071,,
20.636,113.412,,
20.625,113.753,,
20.613,114.094,,
20.601,114.435,,
20.587,114.776,,
20.572,115.116,,
20.556,115.457,,
20.539,115.797,,
20.521,116.137,,
20.502,116.477,,
20.482,116.817,,
20.461,117.157,,
20.439,117.497,,
20.415,117.837,,
20.391,118.176,,
20.366,118.515,,
20.340,118.854,,
20.313,119.193,,
20.285,119.532,,
20.255,119.870,,
20.225,120.209,,
20.194,120.547,,
20.162,120.885,,
20.128,121.222,,
20.094,121.560,,
20.059,121.897,,
20.022,122.234,,
19.985,122.571,,
19.947,122.907,,
19.908,123.243,,
19.867,123.579,,
19.826,123.915,,
19.784,124.250,,
19.740,124.585,,
19.696,124.920,,
19.651,125.255,,
19.605,125.589,,
19.557,125.923,,
19.509,126.256,,
19.460,126.590,,
19.410,126.923,,
19.359,127.255,,
19.306,127.587,,
19.253,127.919,,
19.199,128.251,,
19.144,128.582,,
19.088,128.913,,
19.031,129.243,,
18.973,129.573,,
18.914,129.903,,
18.854,130.233,,
18.793,130.561,,
18.732,130.890,,
18.669,131.218,,
18.605,131.546,,
18.541,131.873,,
18.475,132.200,,
18.409,132.526,,
18.341,132.852,,
18.273,133.178,,
18.203,133.503,,
18.133,133.828,,
18.062,134.152,,
17.990,134.476,,
17.917,134.799,,
17.843,135.122,,
17.768,135.445,,
17.692,135.767,,
17.616,136.088,,
17.538,136.409,,
17.460,136.729,,
17.380,137.049,,
17.300,137.369,,
17.219,137.688,,
17.137,138.006,,
17.443,81.908,,
17.525,82.227,,
17.607,82.547,,
17.687,82.867,,
17.767,83.188,,
17.846,83.509,,
17.924,83.831,,
18.001,84.154,,
18.077,84.477,,
18.152,84.800,,
18.226,85.124,,
18.300,85.448,,
18.372,85.773,,
18.444,86.098,,
18.514,86.424,,
18.584,86.750,,
18.652,87.076,,
18.720,87.403,,
18.787,87.731,,
18.853,88.058,,
18.918,88.387,,
18.982,88.715,,
19.045,89.044,,
19.107,89.374,,
19.168,89.704,,
19.228,90.034,,
19.287,90.365,,
19.345,90.696,,
19.403,91.027,,
19.459,91.359,,
19.514,91.691,,
19.568,92.024,,
19.622,92.357,,
19.674,92.690,,
19.726,93.024,,
19.776,93.358,,
19.825,93.692,,
19.874,94.027,,
19.921,94.362,,
19.968,94.697,,
20.013,95.032,,
20.058,95.368,,
20.101,95.704,,
20.144,96.041,,
20.185,96.378,,
20.226,96.715,,
20.265,97.052,,
20.303,97.389,,
20.341,97.727,,
20.377,98.065,,
20.413,98.403,,
20.447,98.742,,
20.481,99.081,,
20.513,99.419,,
20.544,99.759,,
20.575,100.098,,
20.604,100.438,,
20.633,100.777,,
20.660,101.117,,
20.686,101.457,,
20.711,101.798,,
20.736,102.138,,
20.759,102.479,,
20.781,102.820,,
20.802,103.161,,
20.822,103.502,,
20.841,103.843,,
20.860,104.184,,
20.877,104.526,,
20.893,104.867,,
20.908,105.209,,
20.922,105.551,,
20.935,105.893,,
20.946,106.235,,
20.957,106.577,,
20.967,106.919,,
20.976,107.261,,
20.984,107.603,,
20.990,107.946,,
20.996,108.288,,
21.001,108.630,,
21.004,108.973,,
21.007,109.315,,
21.009,109.658,,
21.009,110.000,,
21.009,110.342,,
21.007,110.685,,
21.004,111.027,,
21.001,111.370,,
20.996,111.712,,
20.990,112.054,,
20.984,112.397,,
20.976,112.739,,
20.967,113.081,,
20.957,113.423,,
20.946,113.765,,
20.935,114.107,,
20.922,114.449,,
20.908,114.791,,
20.893,115.133,,
20.877,115.474,,
20.860,115.816,,
20.841,116.157,,
20.822,116.498,,
20.802,116.839,,
20.781,117.180,,
20.759,117.521,,
20.736,117.862,,
20.711,118.202,,
20.686,118.543,,
20.660,118.883,,
20.633,119.223,,
20.604,119.562,,
20.575,119.902,,
20.544,120.241,,
20.513,120.581,,
20.481,120.919,,
20.447,121.258,,
20.413,121.597,,
20.377,121.935,,
20.341,122.273,,
20.303,122.611,,
20.265,122.948,,
20.226,123.285,,
20.185,123.622,,
20.144,123.959,,
20.101,124.296,,
20.058,124.632,,
20.013,124.968,,
19.968,125.303,,
19.921,125.638,,
19.874,125.973,,
19.825,126.308,,
19.776,126.642,,
19.726,126.976,,
19.674,127.310,,
19.622,127.643,,
19.568,127.976,,
19.514,128.309,,
19.459,128.641,,
19.403,128.973,,
19.345,129.304,,
19.287,129.635,,
19.228,129.966,,
19.168,130.296,,
19.107,130.626,,
19.045,130.956,,
18.982,131.285,,
18.918,131.613,,
18.853,131.942,,
18.787,132.269,,
18.720,132.597,,
18.652,132.924,,
18.584,133.250,,
18.514,133.576,,
18.444,133.902,,
18.372,134.227,,
18.300,134.552,,
18.226,134.876,,
18.152,135.200,,
18.077,135.523,,
18.001,135.846,,
17.924,136.169,,
17.846,136.490,,
17.767,136.812,,
17.687,137.133,,
17.607,137.453,,
17.525,137.773,,
17.443,138.092,,
17.749,81.821,,
17.832,82.141,,
17.914,82.462,,
17.995,82.783,,
18.075,83.105,,
18.154,83.427,,
18.232,83.750,,
18.310,84.073,,
18.386,84.397,,
18.462,84.721,,
18.536,85.046,,
18.610,85.371,,
18.682,85.697,,
18.754,86.023,,
18.825,86.350,,
18.895,86.677,,
18.964,87.004,,
19.032,87.332,,
19.099,87.661,,
19.165,87.990,,
19.230,88.319,,
19.295,88.648,,
19.358,88.979,,
19.420,89.309,,
19.482,89.640,,
19.542,89.971,,
19.601,90.303,,
19.660,90.635,,
19.717,90.967,,
19.774,91.300,,
19.829,91.633,,
19.884,91.967,,
19.938,92.301,,
19.990,92.635,,
20.042,92.970,,
20.092,93.305,,
20.142,93.640,,
20.191,93.976,,
20.238,94.312,,
20.285,94.648,,
20.331,94.985,,
20.375,95.322,,
20.419,95.659,,
20.462,95.996,,
20.503,96.334,,
20.544,96.672,,
20.584,97.010,,
20.622,97.349,,
20.660,97.688,,
20.696,98.027,,
20.732,98.366,,
20.767,98.706,,
20.800,99.046,,
20.833,99.386,,
20.864,99.726,,
20.895,100.066,,
20.924,100.407,,
20.953,100.748,,
20.980,101.089,,
21.006,101.430,,
21.032,101.771,,
21.056,102.113,,
21.079,102.455,,
21.102,102.797,,
21.123,103.139,,
21.143,103.481,,
21.162,103.823,,
21.181,104.166,,
21.198,104.508,,
21.214,104.851,,
21.229,105.194,,
21.243,105.537,,
21.256,105.880,,
21.268,106.223,,
21.279,106.566,,
21.289,106.909,,
21.297,107.252,,
21.305,107.596,,
21.312,107.939,,
21.318,108.282,,
21.322,108.626,,
21.326,108.969,,
21.329,109.313,,
21.330,109.656,,
21.331,110.000,,
21.330,110.344,,
21.329,110.687,,
21.326,111.031,,
21.322,111.374,,
21.318,111.718,,
21.312,112.061,,
21.305,112.404,,
21.297,112.748,,
21.289,113.091,,
21.279,113.434,,
21.268,113.777,,
21.256,114.120,,
21.243,114.463,,
21.229,114.806,,
21.214,115.149,,
21.198,115.492,,
21.181,115.834,,
21.162,116.177,,
21.143,116.519,,
21.123,116.861,,
21.102,117.203,,
21.079,117.545,,
21.056,117.887,,
21.032,118.229,,
21.006,118.570,,
20.980,118.911,,
20.953,119.252,,
20.924,119.593,,
20.895,119.934,,
20.864,120.274,,
20.833,120.614,,
20.800,120.954,,
20.767,121.294,,
20.732,121.634,,
20.696,121.973,,
20.660,122.312,,
20.622,122.651,,
20.584,122.990,,
20.544,123.328,,
20.503,123.666,,
20.462,124.004,,
20.419,124.341,,
20.375,124.678,,
20.331,125.015,,
20.285,125.352,,
20.238,125.688,,
20.191,126.024,,
20.142,126.360,,
20.092,126.695,,
20.042,127.030,,
19.990,127.365,,
19.938,127.699,,
19.884,128.033,,
19.829,128.367,,
19.774,128.700,,
19.717,129.033,,
19.660,129.365,,
19.601,129.697,,
19.542,130.029,,
19.482,130.360,,
19.420,130.691,,
19.358,131.021,,
19.295,131.352,,
19.230,131.681,,
19.165,132.010,,
19.099,132.339,,
19.032,132.668,,
18.964,132.996,,
18.895,133.323,,
18.825,133.650,,
18.754,133.977,,
18.682,134.303,,
18.610,134.629,,
18.536,134.954,,
18.462,135.279,,
18.386,135.603,,
18.310,135.927,,
18.232,136.250,,
18.154,136.573,,
18.075,136.895,,
17.995,137.217,,
17.914,137.538,,
17.832,137.859,,
17.749,138.179,,
18.056,81.734,,
18.139,82.055,,
18.221,82.377,,
18.303,82.699,,
18.383,83.022,,
18.463,83.345,,
18.541,83.669,,
18.619,83.993,,
18.696,84.317,,
18.771,84.643,,
18.846,84.968,,
18.920,85.294,,
18.993,85.621,,
19.065,85.948,,
19.136,86.276,,
19.207,86.604,,
19.276,86.932,,
19.344,87.261,,
19.412,87.590,,
19.478,87.920,,
19.544,88.250,,
19.608,88.581,,
19.672,88.912,,
19.734,89.244,,
19.796,89.576,,
19.856,89.908,,
19.916,90.241,,
19.975,90.574,,
20.033,90.907,,
20.089,91.241,,
20.145,91.575,,
20.200,91.910,,
20.254,92.245,,
20.307,92.580,,
20.358,92.916,,
20.409,93.252,,
20.459,93.588,,
20.508,93.925,,
20.556,94.262,,
20.603,94.599,,
20.648,94.937,,
20.693,95.275,,
20.737,95.613,,
20.780,95.951,,
20.822,96.290,,
20.863,96.629,,
20.902,96.969,,
20.941,97.308,,
20.979,97.648,,
21.016,97.988,,
21.051,98.329,,
21.086,98.669,,
21.120,99.010,,
21.153,99.351,,
21.184,99.693,,
21.215,100.034,,
21.244,100.376,,
21.273,100.718,,
21.301,101.060,,
21.327,101.402,,
21.353,101.745,,
21.377,102.088,,
21.400,102.430,,
21.423,102.773,,
21.444,103.116,,
21.465,103.460,,
21.484,103.803,,
21.502,104.147,,
21.519,104.490,,
21.535,104.834,,
21.551,105.178,,
21.565,105.522,,
21.578,105.866,,
21.590,106.210,,
21.601,106.555,,
21.611,106.899,,
21.619,107.243,,
21.627,107.588,,
21.634,107.932,,
21.640,108.277,,
21.644,108.621,,
21.648,108.966,,
21.651,109.311,,
21.652,109.655,,
21.653,110.000,,
21.652,110.345,,
21.651,110.689,,
21.648,111.034,,
21.644,111.379,,
21.640,111.723,,
21.634,112.068,,
21.627,112.412,,
21.619,112.757,,
21.611,113.101,,
21.601,113.445,,
21.590,113.790,,
21.578,114.134,,
21.565,114.478,,
21.551,114.822,,
21.535,115.166,,
21.519,115.510,,
21.502,115.853,,
21.484,116.197,,
21.465,116.540,,
21.444,116.884,,
21.423,117.227,,
21.400,117.570,,
21.377,117.912,,
21.353,118.255,,
21.327,118.598,,
21.301,118.940,,
21.273,119.282,,
21.244,119.624,,
21.215,119.966,,
21.184,120.307,,
21.153,120.649,,
21.120,120.990,,
21.086,121.331,,
21.051,121.671,,
21.016,122.012,,
20.979,122.352,,
20.941,122.692,,
20.902,123.031,,
20.863,123.371,,
20.822,123.710,,
20.780,124.049,,
20.737,124.387,,
20.693,124.725,,
20.648,125.063,,
20.603,125.401,,
20.556,125.738,,
20.508,126.075,,
20.459,126.412,,
20.409,126.748,,
20.358,127.084,,
20.307,127.420,,
20.254,127.755,,
20.200,128.090,,
20.145,128.425,,
20.089,128.759,,
20.033,129.093,,
19.975,129.426,,
19.916,129.759,,
19.856,130.092,,
19.796,130.424,,
19.734,130.756,,
19.672,131.088,,
19.608,131.419,,
19.544,131.750,,
19.478,132.080,,
19.412,132.410,,
19.344,132.739,,
19.276,133.068,,
19.207,133.396,,
19.136,133.724,,
19.065,134.052,,
18.993,134.379,,
18.920,134.706,,
18.846,135.032,,
18.771,135.357,,
18.696,135.683,,
18.619,136.007,,
18.541,136.331,,
18.463,136.655,,
18.383,136.978,,
18.303,137.301,,
18.221,137.623,,
18.139,137.945,,
18.056,138.266,,
18.363,81.646,,
18.446,81.968,,
18.529,82.291,,
18.611,82.614,,
18.691,82.938,,
18.771,83.262,,
18.850,83.586,,
18.928,83.912,,
19.005,84.237,,
19.081,84.563,,
19.157,84.890,,
19.231,85.217,,
19.304,85.545,,
19.377,85.873,,
19.448,86.201,,
19.519,86.530,,
19.588,86.859,,
19.657,87.189,,
19.725,87.520,,
19.791,87.850,,
19.857,88.182,,
19.922,88.513,,
19.986,88.845,,
20.048,89.178,,
20.110,89.511,,
20.171,89.844,,
20.231,90.178,,
20.290,90.512,,
20.348,90.846,,
20.405,91.181,,
20.461,91.516,,
20.516,91.852,,
20.570,92.188,,
20.623,92.524,,
20.675,92.861,,
20.726,93.198,,
20.776,93.535,,
20.825,93.873,,
20.873,94.211,,
20.921,94.550,,
20.967,94.888,,
21.012,95.227,,
21.056,95.567,,
21.099,95.906,,
21.141,96.246,,
21.182,96.586,,
21.222,96.927,,
21.261,97.267,,
21.299,97.608,,
21.335,97.950,,
21.371,98.291,,
21.406,98.633,,
21.440,98.975,,
21.473,99.317,,
21.505,99.659,,
21.535,100.002,,
21.565,100.345,,
21.594,100.688,,
21.621,101.031,,
21.648,101.375,,
21.674,101.718,,
21.698,102.062,,
21.722,102.406,,
21.744,102.750,,
21.766,103.094,,
21.786,103.439,,
21.805,103.783,,
21.824,104.128,,
21.841,104.473,,
21.857,104.817,,
21.872,105.162,,
21.887,105.508,,
21.900,105.853,,
21.912,106.198,,
21.923,106.543,,
21.933,106.889,,
21.942,107.234,,
21.949,107.580,,
21.956,107.926,,
21.962,108.271,,
21.967,108.617,,
21.970,108.963,,
21.973,109.308,,
21.975,109.654,,
21.975,110.000,,
21.975,110.346,,
21.973,110.692,,
21.970,111.037,,
21.967,111.383,,
21.962,111.729,,
21.956,112.074,,
21.949,112.420,,
21.942,112.766,,
21.933,113.111,,
21.923,113.457,,
21.912,113.802,,
21.900,114.147,,
21.887,114.492,,
21.872,114.838,,
21.857,115.183,,
21.841,115.527,,
21.824,115.872,,
21.805,116.217,,
21.786,116.561,,
21.766,116.906,,
21.744,117.250,,
21.722,117.594,,
21.698,117.938,,
21.674,118.282,,
21.648,118.625,,
21.621,118.969,,
21.594,119.312,,
21.565,119.655,,
21.535,119.998,,
21.505,120.341,,
21.473,120.683,,
21.440,121.025,,
21.406,121.367,,
21.371,121.709,,
21.335,122.050,,
21.299,122.392,,
21.261,122.733,,
21.222,123.073,,
21.182,123.414,,
21.141,123.754,,
21.099,124.094,,
21.056,124.433,,
21.012,124.773,,
20.967,125.112,,
20.921,125.450,,
20.873,125.789,,
20.825,126.127,,
20.776,126.465,,
20.726,126.802,,
20.675,127.139,,
20.623,127.476,,
20.570,127.812,,
20.516,128.148,,
20.461,128.484,,
20.405,128.819,,
20.348,129.154,,
20.290,129.488,,
20.231,129.822,,
20.171,130.156,,
20.110,130.489,,
20.048,130.822,,
19.986,131.155,,
19.922,131.487,,
19.857,131.818,,
19.791,132.150,,
19.725,132.480,,
19.657,132.811,,
19.588,133.141,,
19.519,133.470,,
19.448,133.799,,
19.377,134.127,,
19.304,134.455,,
19.231,134.783,,
19.157,135.110,,
19.081,135.437,,
19.005,135.763,,
18.928,136.088,,
18.850,136.414,,
18.771,136.738,,
18.691,137.062,,
18.611,137.386,,
18.529,137.709,,
18.446,138.032,,
18.363,138.354,,
18.670,81.558,,
18.754,81.881,,
18.837,82.205,,
18.919,82.529,,
19.000,82.853,,
19.080,83.178,,
19.160,83.504,,
19.238,83.830,,
19.315,84.156,,
19.392,84.483,,
19.467,84.811,,
